restaurant_id,url
18300,https://www.zomato.com/bangalore/dominos-pizza-indiranagar
18301,https://www.zomato.com/bangalore/five-star-chicken-indiranagar
18302,https://www.zomato.com/bangalore/eat-fit-1-indiranagar-bangalore
18303,https://www.zomato.com/bangalore/leon-grill-indiranagar
18304,https://www.zomato.com/bangalore/cafe-srinidhi-indiranagar
18305,https://www.zomato.com/bangalore/the-chennai-express-indiranagar-bangalore
18306,https://www.zomato.com/bangalore/kylies-indiranagar
18307,https://www.zomato.com/bangalore/happenwell-cafe-lounge-indiranagar-bangalore
18308,https://www.zomato.com/bangalore/shivaji-military-hotel-indiranagar-bangalore
18309,https://www.zomato.com/bangalore/halli-mane-rotti-indiranagar
18310,https://www.zomato.com/bangalore/california-burrito-indiranagar
18311,https://www.zomato.com/bangalore/ambur-biriyani-indiranagar
18312,https://www.zomato.com/bangalore/chakum-chukum-calcutta-on-a-roll-1-indiranagar
18313,https://www.zomato.com/bangalore/aadhyas-fresh-and-rich-indiranagar-bangalore
18314,https://www.zomato.com/bangalore/subway-indiranagar
18315,https://www.zomato.com/bangalore/chai-kadi-indiranagar-bangalore
18316,https://www.zomato.com/bangalore/chaithanya-veg-indiranagar
18317,https://www.zomato.com/bangalore/lazer-castle-indiranagar
18318,https://www.zomato.com/bangalore/om-sai-skanda-dosa-camp-indiranagar
18319,https://www.zomato.com/bangalore/vani-hindu-military-hotel-indiranagar
18320,https://www.zomato.com/bangalore/goli-vada-pav-no-1-indiranagar-bangalore
18321,https://www.zomato.com/bangalore/smoodys-indiranagar
18322,https://www.zomato.com/bangalore/br-military-hotel-indiranagar
18323,https://www.zomato.com/bangalore/king-burger-cafeteria-indiranagar
18324,https://www.zomato.com/bangalore/shahi-biryani-indiranagar-bangalore
18325,https://www.zomato.com/bangalore/brindhavanam-refreshment-indiranagar-bangalore
18326,https://www.zomato.com/bangalore/mini-wok-1-indiranagar-bangalore
18327,https://www.zomato.com/bangalore/sri-vasavi-super-sandwich-indiranagar
18328,https://www.zomato.com/bangalore/juiceca-indiranagar
18329,https://www.zomato.com/bangalore/cool-cafe-indiranagar
18330,https://www.zomato.com/bangalore/hatti-kaapi-indiranagar-bangalore
18331,https://www.zomato.com/bangalore/kerala-mess-indiranagar
