restaurant_id,url
21100,https://www.zomato.com/bangalore/ambur-dum-biryani-new-bel-road
21101,https://www.zomato.com/bangalore/kolkata-famous-katti-rolls-new-bel-road
21102,https://www.zomato.com/bangalore/paratha-club-1-new-bel-road
21103,https://www.zomato.com/bangalore/s-cafe-new-bel-road-bangalore
21104,https://www.zomato.com/bangalore/bangarpet-chats-new-bel-road-bangalore
21105,https://www.zomato.com/bangalore/gupshap-new-bel-road-bangalore
21106,https://www.zomato.com/bangalore/annapurna-bhavan-new-bel-road-bangalore
21107,https://www.zomato.com/bangalore/unnis-hot-plate-new-bel-road-bangalore
21108,https://www.zomato.com/bangalore/donne-biryani-egg-rice-adda-new-bel-road-bangalore
21109,https://www.zomato.com/bangalore/kolkata-hot-roll-new-bel-road-bangalore
21110,https://www.zomato.com/bangalore/sun-cafe-new-bel-road-bangalore
21111,https://www.zomato.com/bangalore/babas-food-center-new-bel-road-bangalore
21112,https://www.zomato.com/bangalore/new-delhi-dharbaar-new-bel-road-bangalore
21113,https://www.zomato.com/bangalore/sri-basaveswara-hilige-mane-new-bel-road
21114,https://www.zomato.com/bangalore/sree-ayyappaa-foods-new-bel-road-bangalore
21115,https://www.zomato.com/bangalore/ambur-biriyani-new-bel-road
21116,https://www.zomato.com/bangalore/chandan-shawarmas-new-bel-road
21117,https://www.zomato.com/bangalore/kadavathur-cafe-new-bel-road-bangalore
21118,https://www.zomato.com/bangalore/grab-n-dash-new-bel-road-bangalore
21119,https://www.zomato.com/bangalore/kolkata-no-1-kati-rolls-new-bel-road-bangalore
21120,https://www.zomato.com/bangalore/nethravathi-military-hotel-new-bel-road-bangalore
21121,https://www.zomato.com/bangalore/five-star-chicken-3-new-bel-road
21122,https://www.zomato.com/bangalore/new-kolkata-chats-new-bel-road-bangalore
21123,https://www.zomato.com/bangalore/donne-biryani-mane-new-bel-road
21124,https://www.zomato.com/bangalore/kishis-cafe-sahakara-nagar-bangalore
21125,https://www.zomato.com/bangalore/shree-sagar-yeshwantpur
21126,https://www.zomato.com/bangalore/south-saviruchi-jalahalli-bangalore
21127,https://www.zomato.com/bangalore/kamat-upahaar-jalahalli
21128,https://www.zomato.com/bangalore/kurrywheels-jalahalli-bangalore
21129,https://www.zomato.com/bangalore/sri-venkateshwara-juice-and-dosa-centre-jalahalli
21130,https://www.zomato.com/bangalore/limra-hotel-hebbal
21131,https://www.zomato.com/bangalore/sks-veg-corner-hebbal
21132,https://www.zomato.com/bangalore/malabar-treat-yeshwantpur-bangalore
21133,https://www.zomato.com/bangalore/in-out-jalahalli-bangalore
21134,https://www.zomato.com/bangalore/sunnys-1-indiranagar-bangalore
21135,https://www.zomato.com/bangalore/cafe-coffee-day-airport-road-bangalore
21136,https://www.zomato.com/bangalore/barista-domlur
21137,https://www.zomato.com/bangalore/box8-desi-meals-airport-road-bangalore
21138,https://www.zomato.com/bangalore/mojo-pizza-2x-toppings-airport-road-bangalore
21139,https://www.zomato.com/bangalore/autoexpress-hot-dogs-indiranagar-bangalore
21140,https://www.zomato.com/bangalore/momo-time-thippasandra-bangalore
21141,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar
21142,https://www.zomato.com/bangalore/dominos-pizza-cv-raman-nagar-bangalore
21143,https://www.zomato.com/bangalore/biriyani-zone-cv-raman-nagar-bangalore
21144,https://www.zomato.com/supreme-biriyani-2
21145,https://www.zomato.com/bangalore/mcdonalds-airport-road
21146,https://www.zomato.com/bangalore/wangs-kitchen-indiranagar
21147,https://www.zomato.com/bangalore/meat-and-eat-kaggadasapura-bangalore
21148,https://www.zomato.com/bangalore/dashabhuja-kitchen-catering-thippasandra
21149,https://www.zomato.com/bangalore/cakeberries-airport-road
21150,https://www.zomato.com/bangalore/breakstation-airport-road-bangalore
21151,https://www.zomato.com/bangalore/chatora-singh-airport-road-bangalore
21152,https://www.zomato.com/bangalore/sweet-chariot-jeevan-bhima-nagar
21153,https://www.zomato.com/bangalore/shree-durga-airport-road
21154,https://www.zomato.com/bangalore/nandanavanam-airport-road-bangalore
21155,https://www.zomato.com/bangalore/juicemaker-airport-road
21156,https://www.zomato.com/bangalore/bismillah-ambur-biryani-airport-road
21157,https://www.zomato.com/bangalore/jain-4-food-com-cv-raman-nagar-bangalore
21158,https://www.zomato.com/bangalore/henshel-cv-raman-nagar
21159,https://www.zomato.com/bangalore/just-bake-airport-road
21160,https://www.zomato.com/bangalore/santrupthi-khanavalli-cv-raman-nagar-bangalore
21161,https://www.zomato.com/bangalore/california-burrito-domlur
21162,https://www.zomato.com/bangalore/delicious-treat-thippasandra
21163,https://www.zomato.com/bangalore/desi-bites-thippasandra
21164,https://www.zomato.com/bangalore/kombo-king-domlur
21165,https://www.zomato.com/bangalore/desi-bites-cv-raman-nagar
