restaurant_id,url
13900,https://www.zomato.com/bangalore/tanuja-home-food-whitefield-bangalore
13901,https://www.zomato.com/bangalore/combo-biriyani-whitefield-bangalore
13902,https://www.zomato.com/bangalore/dilli-darbar-1-whitefield
13903,https://www.zomato.com/bangalore/lila-kitchen-whitefield-bangalore
13904,https://www.zomato.com/bangalore/hyderabad-dawat-marathahalli
13905,https://www.zomato.com/bangalore/mcdonalds-brookefield
13906,https://www.zomato.com/bangalore/mealer-in-marathahalli-bangalore
13907,https://www.zomato.com/bangalore/indian-food-marathahalli-bangalore
13908,https://www.zomato.com/bangalore/handi-biryani-marathahalli-bangalore
13909,https://www.zomato.com/bangalore/happy-eat-marathahalli
13910,https://www.zomato.com/bangalore/delight-food-marathahalli-bangalore
13911,https://www.zomato.com/bangalore/northern-tadka-whitefield-bangalore
13912,https://www.zomato.com/bangalore/punjab-di-rasoi-whitefield-bangalore
13913,https://www.zomato.com/bangalore/food-mood-1-whitefield-bangalore
13914,https://www.zomato.com/bangalore/innerchef-whitefield
13915,https://www.zomato.com/bangalore/dock-frostd-marathahalli-bangalore
13916,https://www.zomato.com/bangalore/tandoori-junction-marathahalli
13917,https://www.zomato.com/bangalore/dil-punjabi-marathahalli
13918,https://www.zomato.com/bangalore/kerala-tiffin-whitefield-bangalore
13919,https://www.zomato.com/bangalore/mahek-of-punjab-marathahalli
13920,https://www.zomato.com/bangalore/punjabi-phulka-marathahalli
13921,https://www.zomato.com/bangalore/parivar-eat-house-whitefield-bangalore
13922,https://www.zomato.com/bangalore/the-bawarchi-marathahalli
13923,https://www.zomato.com/bangalore/eat-eroo-bombay-vada-pav-marathahalli
13924,https://www.zomato.com/bangalore/damodar-seth-marathahalli
13925,https://www.zomato.com/bangalore/five-star-chicken-3-marathahalli-bangalore
13926,https://www.zomato.com/bangalore/andhra-taste-whitefield-bangalore
13927,https://www.zomato.com/bangalore/kitchen-rabbit-whitefield-bangalore
13928,https://www.zomato.com/bangalore/box8-desi-meals-whitefield-bangalore
13929,https://www.zomato.com/bangalore/ande-ka-funda-2-marathahalli
13930,https://www.zomato.com/bangalore/satakarni-marathahalli
13931,https://www.zomato.com/bangalore/lassi-corner-1-marathahalli
13932,https://www.zomato.com/bangalore/orbis-restaurant-1-whitefield
13933,https://www.zomato.com/bangalore/dominos-pizza-brookefield
13934,https://www.zomato.com/bangalore/vijayawada-heights-whitefield
13935,https://www.zomato.com/bangalore/the-combo-house-whitefield-bangalore
13936,https://www.zomato.com/bangalore/cream-stone-marathahalli
13937,https://www.zomato.com/bangalore/the-good-bowl-1-marathahalli-bangalore
13938,https://www.zomato.com/bangalore/the-waffcake-legacy-1-marathahalli-bangalore
13939,https://www.zomato.com/bangalore/warm-oven-whitefield
13940,https://www.zomato.com/bangalore/sweet-truth-2-itpl-main-road-whitefield
13941,https://www.zomato.com/bangalore/kesar-sweet-shop-and-fast-food-brookefield
13942,https://www.zomato.com/bangalore/gustos-pizza-whitefield
13943,https://www.zomato.com/bangalore/imperia-restaurant-whitefield
13944,https://www.zomato.com/bangalore/kaka-da-dhaba-marathahalli
13945,https://www.zomato.com/bangalore/kaati-zone-marathahalli
13946,https://www.zomato.com/bangalore/the-paratha-company-whitefield
13947,https://www.zomato.com/bangalore/imperial-restaurant-1-marathahalli
13948,https://www.zomato.com/bangalore/chatora-marathahalli
13949,https://www.zomato.com/bangalore/firangi-bake-2-marathahalli
13950,https://www.zomato.com/FreshMenuWhitefield
13951,https://www.zomato.com/bangalore/burger-king-itpl-main-road-whitefield-bangalore
13952,https://www.zomato.com/bangalore/foodism-marathahalli-bangalore
13953,https://www.zomato.com/bangalore/homms-marathahalli-bangalore
13954,https://www.zomato.com/bangalore/chakh-le-india-marathahalli
13955,https://www.zomato.com/bangalore/juice-berg-1-brookefield
13956,https://www.zomato.com/bangalore/salem-kitchen-brookefield
13957,https://www.zomato.com/bangalore/pizza-hut-3-whitefield
13958,https://www.zomato.com/artinciartisanalicecream
13959,https://www.zomato.com/bangalore/amanthrana-gardenia-brookefield-bangalore
13960,https://www.zomato.com/bangalore/m-m-a-kababs-biriyani-center-brookefield
13961,https://www.zomato.com/bangalore/samosa-singh-marathahalli-bangalore
13962,https://www.zomato.com/bangalore/the-early-bell-whitefield
13963,https://www.zomato.com/bangalore/faasos-itpl-main-road-whitefield
13964,https://www.zomato.com/bangalore/maria-taste-circle-marathahalli
13965,https://www.zomato.com/bangalore/hotel-salala-brookefield
13966,https://www.zomato.com/bangalore/punjabi-tasty-khana-brookefield
13967,https://www.zomato.com/bangalore/maa-bhook-lagi-whitefield
13968,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-varthur-main-road-whitefield-bangalore
13969,https://www.zomato.com/bangalore/palos-marathahalli
13970,https://www.zomato.com/bangalore/dodda-mane-donne-biryani-brookefield-bangalore
13971,https://www.zomato.com/bangalore/chatpatlal-sweets-snacks-marathahalli-bangalore
13972,https://www.zomato.com/bangalore/shan-e-punjabi-express-whitefield
13973,https://www.zomato.com/bangalore/paradise-whitefield
13974,https://www.zomato.com/bangalore/fujian-express-varthur-main-road-whitefield-bangalore
13975,https://www.zomato.com/bangalore/mou-tushi-family-restaurant-brookefield-bangalore
13976,https://www.zomato.com/bangalore/corner-house-ice-cream-1-marathahalli
13977,https://www.zomato.com/bangalore/aditya-sweets-whitefield
13978,https://www.zomato.com/bangalore/karma-foods-brookefield-bangalore
13979,https://www.zomato.com/bangalore/stonelicious-marathahalli
13980,https://www.zomato.com/bangalore/udupi-delux-brookefield
13981,https://www.zomato.com/bangalore/kritunga-restaurant-1-brookefield
13982,https://www.zomato.com/bangalore/rekha-restaurant-brookefield
13983,https://www.zomato.com/bangalore/cold-stone-creamery-whitefield
13984,https://www.zomato.com/bangalore/desi-foodizzz-brookefield
13985,https://www.zomato.com/bangalore/jagannath-mess-brookefield-bangalore
13986,https://www.zomato.com/bangalore/foodies-delight-whitefield
13987,https://www.zomato.com/bangalore/sri-udupi-park-brookefield-bangalore
13988,https://www.zomato.com/bangalore/cocoa-bakes-brookefield-bangalore
13989,https://www.zomato.com/bangalore/midas-touch-brookefield
13990,https://www.zomato.com/bangalore/mandya-gowdru-hotel-brookefield-bangalore
13991,https://www.zomato.com/bangalore/venice-kerala-restaurant-1-brookefield-bangalore
13992,https://www.zomato.com/bangalore/time-to-eat-brookefield-bangalore
13993,https://www.zomato.com/bangalore/momos-me-brookefield-bangalore
13994,https://www.zomato.com/bangalore/ovenstory-pizza-2-marathahalli
13995,https://www.zomato.com/bangalore/biggies-burger-n-more-marathahalli-bangalore
13996,https://www.zomato.com/bangalore/tbc-the-breakfast-company-marathahalli-bangalore
13997,https://www.zomato.com/bangalore/shanmukha-brookefield
13998,https://www.zomato.com/bangalore/office-lunch-box-whitefield
13999,https://www.zomato.com/bangalore/desi-khana-varthur-main-road-whitefield
