restaurant_id,url
20300,https://www.zomato.com/bangalore/o-g-variar-sons-rajajinagar
20301,https://www.zomato.com/bangalore/cinnamon-renaissance-hotel-bengaluru-race-course-road-bangalore
20302,https://www.zomato.com/bangalore/jay-mataji-farsan-and-sweets-yeshwantpur
20303,https://www.zomato.com/bangalore/peppermint-rajajinagar-bangalore
20304,https://www.zomato.com/bangalore/sri-venkateshwara-sweet-house-rajajinagar
20305,https://www.zomato.com/bangalore/karigiri-refreshments-rajajinagar
20306,https://www.zomato.com/bangalore/cream-house-rajajinagar
20307,https://www.zomato.com/bangalore/sri-shakti-sweets-bangalore
20308,https://www.zomato.com/bangalore/holige-mane-rajajinagar-bangalore
20309,https://www.zomato.com/bangalore/the-cupcake-story-yeshwantpur-bangalore
20310,https://www.zomato.com/bangalore/big-mishra-pedha-rajajinagar-bangalore
20311,https://www.zomato.com/bangalore/sweet-truth-rajajinagar
20312,https://www.zomato.com/bangalore/the-dessert-destination-rajajinagar-bangalore
20313,https://www.zomato.com/bangalore/kavitha-bakery-rajajinagar-bangalore
20314,https://www.zomato.com/bangalore/aishwarya-sweets-rajajinagar
20315,https://www.zomato.com/bangalore/high-ultra-lounge-malleshwaram
20316,https://www.zomato.com/bangalore/barbecue-by-punjab-grill-malleshwaram-bangalore
20317,https://www.zomato.com/bangalore/the-persian-terrace-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram
20318,https://www.zomato.com/bangalore/hyderabad-biryani-house-malleshwaram-bangalore
20319,https://www.zomato.com/bangalore/the-studio-bar-malleshwaram
20320,https://www.zomato.com/bangalore/indian-kitchen-malleshwaram
20321,https://www.zomato.com/bangalore/rs-shiv-sagar-malleshwaram
20322,https://www.zomato.com/bangalore/holige-mane-malleshwaram
20323,https://www.zomato.com/bangalore/the-beer-cafe-malleshwaram
20324,https://www.zomato.com/bangalore/empire-restaurant-malleshwaram
20325,https://www.zomato.com/bangalore/hydrabad-biryani-house-malleshwaram-bangalore
20326,https://www.zomato.com/bangalore/hotel-moonlight-1-malleshwaram
20327,https://www.zomato.com/bangalore/bene-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram
20328,https://www.zomato.com/bangalore/bluo-malleshwaram
20329,https://www.zomato.com/bangalore/cafe-noir-malleshwaram
20330,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-malleshwaram-bangalore
20331,https://www.zomato.com/bangalore/white-horse-malleshwaram
20332,https://www.zomato.com/bangalore/alfresco-by-bene-sheraton-grand-bangalore-hotel-at-brigade-gateway-malleshwaram
20333,https://www.zomato.com/bangalore/jigarthanda-malleshwaram
20334,https://www.zomato.com/bangalore/new-shanthi-sagar-malleshwaram
20335,https://www.zomato.com/bangalore/brahmins-coffee-bar-malleshwaram
20336,https://www.zomato.com/bangalore/cafe-coffee-day-malleshwaram
20337,https://www.zomato.com/bangalore/mavalli-tiffin-room-mtr-malleshwaram-bangalore
20338,https://www.zomato.com/bangalore/temple-meals-malleshwaram
20339,https://www.zomato.com/bangalore/new-krishna-bhavan-malleshwaram
20340,https://www.zomato.com/bangalore/hotel-janatha-malleshwaram
20341,https://www.zomato.com/bangalore/kfc-1-malleshwaram
20342,https://www.zomato.com/bangalore/hari-super-sandwich-malleshwaram
20343,https://www.zomato.com/bangalore/asha-food-camp-malleshwaram
20344,https://www.zomato.com/bangalore/namma-kudla-malleshwaram
20345,https://www.zomato.com/bangalore/sai-shakti-malleshwaram
20346,https://www.zomato.com/bangalore/burger-king-malleshwaram
20347,https://www.zomato.com/bangalore/kailash-parbat-malleshwaram
20348,https://www.zomato.com/bangalore/mcdonalds-malleshwaram
20349,https://www.zomato.com/bangalore/sri-sai-rams-malleshwaram
20350,https://www.zomato.com/bangalore/holige-mane-1-malleshwaram
20351,https://www.zomato.com/bangalore/chettys-corner-1-malleshwaram
20352,https://www.zomato.com/bangalore/veg-by-nature-malleshwaram
20353,https://www.zomato.com/bangalore/sukh-sagar-express-malleshwaram
20354,https://www.zomato.com/bangalore/ambur-biryani-zone-malleshwaram
20355,https://www.zomato.com/bangalore/falafels-the-lebanese-haus-malleshwaram-bangalore
20356,https://www.zomato.com/bangalore/rr-biriyani-2-malleshwaram
20357,https://www.zomato.com/bangalore/sri-sai-dosa-center-malleshwaram-bangalore
20358,https://www.zomato.com/bangalore/five-star-chicken-malleshwaram
20359,https://www.zomato.com/bangalore/wow-momo-1-malleshwaram-bangalore
20360,https://www.zomato.com/bangalore/sri-sairams-chats-and-juice-malleshwaram
20361,https://www.zomato.com/bangalore/chick-inn-24x7-malleshwaram-bangalore
20362,https://www.zomato.com/bangalore/upsouth-malleshwaram
20363,https://www.zomato.com/bangalore/kaati-zone-2-malleshwaram
20364,https://www.zomato.com/bangalore/aahara-vihar-malleshwaram
20365,https://www.zomato.com/bangalore/marhaba-malleshwaram
20366,https://www.zomato.com/bangalore/sri-venkateshwar-bhavan-malleshwaram
20367,https://www.zomato.com/bangalore/hotel-vaishali-malleshwaram
20368,https://www.zomato.com/bangalore/natis-by-wings-malleshwaram
20369,https://www.zomato.com/bangalore/sambhram-malleshwaram
20370,https://www.zomato.com/bangalore/taste-of-banaras-1-malleshwaram-bangalore
20371,https://www.zomato.com/bangalore/g-p-s-kaapi-thindi-malleshwaram-bangalore
20372,https://www.zomato.com/bangalore/bharaths-pizza-malleshwaram
20373,https://www.zomato.com/bangalore/s-l-v-donne-biryani-malleshwaram-bangalore
20374,https://www.zomato.com/bangalore/new-ambur-special-dum-biryani-malleshwaram
20375,https://www.zomato.com/bangalore/maddys-katti-cafe-malleshwaram-bangalore
20376,https://www.zomato.com/bangalore/empire-juice-shop-malleshwaram
20377,https://www.zomato.com/bangalore/stiksnax-malleshwaram
20378,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-malleshwaram
20379,https://www.zomato.com/bangalore/karnataka-biryani-point-malleshwaram-bangalore
20380,https://www.zomato.com/bangalore/royal-afghan-itc-windsor-sankey-road-bangalore
20381,https://www.zomato.com/bangalore/kittyko-seshadripuram
20382,https://www.zomato.com/bangalore/pebble-sadashiv-nagar-bangalore
20383,https://www.zomato.com/bangalore/dakshin-itc-windsor-sankey-road
20384,https://www.zomato.com/SutraTheLoungeBangalore
20385,https://www.zomato.com/bangalore/akss-india-reimagined-sadashiv-nagar-bangalore
20386,https://www.zomato.com/bangalore/latitude-tulip-inn-seshadripuram-bangalore
20387,https://www.zomato.com/bangalore/dum-pukht-jolly-nabobs-itc-windsor-sankey-road-bangalore
20388,https://www.zomato.com/bangalore/sanadige-goldfinch-hotel-seshadripuram
20389,https://www.zomato.com/bangalore/sanman-seshadripuram
20390,https://www.zomato.com/OkoBangalore
20391,https://www.zomato.com/bangalore/dublin-itc-windsor-sankey-road
20392,https://www.zomato.com/bangalore/new-samrat-restaurant-seshadripuram
20393,https://www.zomato.com/BaluchiBangalore
20394,https://www.zomato.com/bangalore/chung-wah-sadashiv-nagar
20395,https://www.zomato.com/bangalore/swathi-restaurant-seshadripuram
20396,https://www.zomato.com/bangalore/uttarkhand-seshadripuram
20397,https://www.zomato.com/bangalore/samudra-bar-restaurant-seshadripuram-bangalore
20398,https://www.zomato.com/bangalore/amazing-blue-pub-seshadripuram
20399,https://www.zomato.com/bangalore/prashanth-grand-seshadripuram
