restaurant_id,url
21600,https://www.zomato.com/bangalore/arogya-thaana-whitefield
21601,https://www.zomato.com/bangalore/supreme-biryani-whitefield-bangalore
21602,https://www.zomato.com/bangalore/manis-dum-biryani-whitefield-bangalore
21603,https://www.zomato.com/bangalore/subway-2-whitefield
21604,https://www.zomato.com/bangalore/cupcake-bliss-whitefield-bangalore
21605,https://www.zomato.com/bangalore/lassi-shop-1-whitefield
21606,https://www.zomato.com/bangalore/sweet-truth-1-whitefield
21607,https://www.zomato.com/bangalore/red-rhino-whitefield
21608,https://www.zomato.com/bangalore/one-for-the-road-whitefield-bangalore
21609,https://www.zomato.com/bangalore/chilis-american-grill-bar-whitefield
21610,https://www.zomato.com/bangalore/krispy-kreme-1-whitefield
21611,https://www.zomato.com/bangalore/hyderabad-biryani-whitefield
21612,https://www.zomato.com/bangalore/true-south-whitefield-bangalore
21613,https://www.zomato.com/bangalore/kababji-cafe-1-whitefield-bangalore
21614,https://www.zomato.com/bangalore/lassi-corner-whitefield
21615,https://www.zomato.com/bangalore/nagas-1-whitefield-bangalore
21616,https://www.zomato.com/bangalore/mad-over-donuts-whitefield
21617,https://www.zomato.com/bangalore/kolkata-biryani-center-whitefield-bangalore
21618,https://www.zomato.com/bangalore/nasi-and-mee-whitefield
21619,https://www.zomato.com/bangalore/biryani-express-whitefield
21620,https://www.zomato.com/bangalore/lennys-burgers-1-whitefield-bangalore
21621,https://www.zomato.com/bangalore/ooh-la-la-whitefield-bangalore
21622,https://www.zomato.com/bangalore/keventers-2-whitefield
21623,https://www.zomato.com/bangalore/reddys-restaurant-whitefield-bangalore
21624,https://www.zomato.com/bangalore/bottle-genie-varthur-main-road-whitefield-bangalore
21625,https://www.zomato.com/bangalore/petuk-whitefield
21626,https://www.zomato.com/bangalore/andal-mess-whitefield-bangalore
21627,https://www.zomato.com/bangalore/little-onnion-itpl-main-road-whitefield
21628,https://www.zomato.com/bangalore/the-milkshake-theory-2-whitefield-bangalore
21629,https://www.zomato.com/bangalore/rayalaseema-foods-whitefield-bangalore
21630,https://www.zomato.com/bangalore/hotel-uttam-sagar-whitefield
21631,https://www.zomato.com/bangalore/dominos-pizza-3-whitefield
21632,https://www.zomato.com/bangalore/punjab-bistro-whitefield-bangalore
21633,https://www.zomato.com/bangalore/hottey-smokey-1-whitefield-bangalore
21634,https://www.zomato.com/bangalore/urban-grills-restaurant-whitefield
21635,https://www.zomato.com/bangalore/cookie-man-2-whitefield
21636,https://www.zomato.com/bangalore/meat-and-eat-2-whitefield
21637,https://www.zomato.com/bangalore/smoodies-whitefield-bangalore
21638,https://www.zomato.com/bangalore/online-cake-and-flower-com-whitefield-bangalore
21639,https://www.zomato.com/bangalore/aryans-kitchen-whitefield-bangalore
21640,https://www.zomato.com/bangalore/rivayat-whitefield-bangalore
21641,https://www.zomato.com/bangalore/shizusan-shophouse-bar-whitefield-bangalore
