restaurant_id,url
16600,https://www.zomato.com/bangalore/varenyam-electronic-city
16601,https://www.zomato.com/bangalore/choconut-electronic-city
16602,https://www.zomato.com/bangalore/fumzas-dine-electronic-city
16603,https://www.zomato.com/bangalore/sri-mandarathi-electronic-city
16604,https://www.zomato.com/bangalore/biryani-centre-electronic-city
16605,https://www.zomato.com/bangalore/hotel-sinchara-electronic-city
16606,https://www.zomato.com/bangalore/abcd-anybody-can-dine-electronic-city
16607,https://www.zomato.com/bangalore/oven-fresh-electronic-city
16608,https://www.zomato.com/bangalore/cake-dilim-electronic-city
16609,https://www.zomato.com/bangalore/the-veggies-electronic-city
16610,https://www.zomato.com/bangalore/cafe-light-house-electronic-city
16611,https://www.zomato.com/bangalore/rice-bar-electronic-city
16612,https://www.zomato.com/bangalore/chillout-electronic-city-bangalore
16613,https://www.zomato.com/bangalore/the-french-loaf-electronic-city-bangalore
16614,https://www.zomato.com/bangalore/goodness-beverages-electronic-city-bangalore
16615,https://www.zomato.com/bangalore/pandit-ji-sweets-namkeen-1-electronic-city-bangalore
16616,https://www.zomato.com/bangalore/gugu-fast-foods-snacks-electronic-city-bangalore
16617,https://www.zomato.com/bangalore/the-tasty-food-electronic-city-bangalore
16618,https://www.zomato.com/bangalore/mgr-foods-electronic-city-bangalore
16619,https://www.zomato.com/bangalore/aj-ambur-star-biriyani-electronic-city-bangalore
16620,https://www.zomato.com/bangalore/bjm-restaurant-cafe-electronic-city-bangalore
16621,https://www.zomato.com/bangalore/zinger-cafe-electronic-city-bangalore
16622,https://www.zomato.com/bangalore/venkataramana-nellore-mess-electronic-city-bangalore
16623,https://www.zomato.com/bangalore/the-cakesplorer-electronic-city-bangalore
16624,https://www.zomato.com/bangalore/sruthi-mess-electronic-city-bangalore
16625,https://www.zomato.com/bangalore/dilli-tadka-1-electronic-city-bangalore
16626,https://www.zomato.com/bangalore/vigneshwara-mess-electronic-city-bangalore
16627,https://www.zomato.com/bangalore/ambur-chicken-biryani-electronic-city-bangalore
16628,https://www.zomato.com/bangalore/star-cafe-hotel-1-electronic-city-bangalore
16629,https://www.zomato.com/bangalore/samruddhi-restaurant-electronic-city-bangalore
16630,https://www.zomato.com/bangalore/hotel-malabar-1-electronic-city-bangalore
16631,https://www.zomato.com/bangalore/anil-andhra-curry-point-2-electronic-city-bangalore
16632,https://www.zomato.com/bangalore/eatery-1-electronic-city-bangalore
16633,https://www.zomato.com/bangalore/diet-cravers-electronic-city-bangalore
16634,https://www.zomato.com/bangalore/shivshankar-hotel-electronic-city-bangalore
16635,https://www.zomato.com/bangalore/new-kshatriya-dum-biryani-electronic-city-bangalore
